"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"ElapsedTime"|"Min"|0.0|0.0|10,"Steering"|"volt"|-130.0|130.09|10,"GPSDOP"|""|0.0|20.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|1,"Battery"|"Volts"|0.0|20.0|1,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"Gsum"|"G"|0.0|3.0|25,"GsumMax"|"G"|0.0|3.0|25,"GsumPct"|"%"|0|100|25,"RPM"|""|0|10000|25,"GPIO1"|""|0.0|1.0|10,"LR_SGAMP_CA"|""|-32768|32767|200,"RR_SGAMP_RA"|""|-32768|32767|1,"RR_SGAMP_CA"|""|-32768|32767|1,"LR_SGAMP_CA"|""|-32768|32767|1,"LR_SGAMP_RA"|""|-32768|32767|1,"RF_SGAMP_CA"|""|-32768|32767|1,"RF_SGAMP_RA"|""|-32768|32767|1,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"CurrentLap"|""|0|0|10,"Distance"|"mi"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
70434,1722833370980,1.1739,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70439,1722833370985,1.174,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70444,1722833370990,1.1741,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70449,1722833370995,1.1741,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70454,1722833370991,1.1742,4.277,0.6,1,,,,0.05,-0.01,0.01,0,-0,-0,0.05,0.06,80,0,0,0,,,,,,,32.776669,-117.07058,0.2,471.2,19,2,1.2,0,0.0,-1,0.0,0.0,0,0.0,1.1742
70459,1722833370996,1.1743,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70464,1722833371001,1.1744,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70469,1722833371006,1.1745,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70474,1722833371011,1.1746,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70479,1722833371016,1.1746,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70484,1722833371021,1.1747,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70489,1722833371026,1.1748,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70494,1722833371031,1.1749,,,,,,,0.05,-0.01,0.0,0,0,-0,0.05,0.06,81,0,,0,,,,,,,,,,,,,,,,,,,,,
70499,1722833371036,1.175,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70504,1722833371041,1.1751,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70509,1722833371046,1.1752,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70514,1722833371051,1.1752,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70519,1722833371056,1.1753,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70524,1722833371061,1.1754,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70529,1722833371066,1.1755,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70534,1722833371071,1.1756,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.06,79,0,,0,,,,,,,,,,,,,,,,,,,,,
70539,1722833371076,1.1756,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70544,1722833371081,1.1757,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70549,1722833371086,1.1758,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70554,1722833371095,1.1759,4.104,0.6,1,,,,,,,,,,,,,,0,0,,,,,,,32.776669,-117.07058,0.25,471.2,19,2,1.2,0,0.0,-1,0.0,,0,0.0,1.1759
70559,1722833371100,1.176,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70564,1722833371105,1.1761,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70569,1722833371110,1.1761,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70574,1722833371115,1.1762,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.06,80,0,,0,,,,,,,,,,,,,,,,,,,,,
70579,1722833371120,1.1763,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70584,1722833371125,1.1764,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70589,1722833371130,1.1765,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70594,1722833371135,1.1766,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70599,1722833371140,1.1767,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70604,1722833371145,1.1767,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70609,1722833371150,1.1768,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70614,1722833371155,1.1769,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.06,81,0,,0,,,,,,,,,,,,,,,,,,,,,
70619,1722833371160,1.177,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70624,1722833371165,1.1771,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70629,1722833371170,1.1772,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70634,1722833371175,1.1772,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70639,1722833371180,1.1773,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70644,1722833371185,1.1774,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70649,1722833371194,1.1775,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70654,1722833371199,1.1776,4.45,0.6,1,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,83,0,0,0,,,,,,,32.776669,-117.07058,0.15,471.3,19,2,1.2,0,0.0,-1,0.0,0.0,0,0.0,1.1776
70659,1722833371204,1.1776,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70664,1722833371209,1.1777,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70669,1722833371214,1.1778,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70674,1722833371219,1.1779,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70679,1722833371224,1.178,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70684,1722833371229,1.1781,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70689,1722833371234,1.1781,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70694,1722833371239,1.1782,,,,,,,0.05,-0.01,0.01,0,-0,-0,0.05,0.06,80,0,,0,,,,,,,,,,,,,,,,,,,,,
70699,1722833371244,1.1783,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70704,1722833371249,1.1784,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70709,1722833371254,1.1785,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70714,1722833371259,1.1786,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70719,1722833371264,1.1787,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70724,1722833371269,1.1787,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70729,1722833371274,1.1788,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70734,1722833371279,1.1789,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.06,80,0,,0,,,,,,,,,,,,,,,,,,,,,
70739,1722833371284,1.179,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70744,1722833371289,1.1791,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70749,1722833371292,1.1791,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70754,1722833371297,1.1792,4.624,0.6,1,,,,,,,,,,,,,,0,0,,,,,,,32.776669,-117.07058,0.11,471.4,19,2,1.2,0,0.0,-1,0.0,,0,0.0,1.1792
70759,1722833371302,1.1793,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70764,1722833371307,1.1794,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70769,1722833371312,1.1795,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70774,1722833371317,1.1796,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.06,80,0,,0,,,,,,,,,,,,,,,,,,,,,
70779,1722833371322,1.1796,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70784,1722833371327,1.1797,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70789,1722833371332,1.1798,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70794,1722833371337,1.1799,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70799,1722833371342,1.18,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70804,1722833371347,1.1801,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70809,1722833371352,1.1802,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70814,1722833371357,1.1802,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.06,83,0,,0,,,,,,,,,,,,,,,,,,,,,
70819,1722833371362,1.1803,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70824,1722833371367,1.1804,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70829,1722833371372,1.1805,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70834,1722833371377,1.1806,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70839,1722833371382,1.1806,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70844,1722833371387,1.1807,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70849,1722833371392,1.1808,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70854,1722833371397,1.1809,4.364,0.6,1,,,,0.05,-0.01,0.01,0,-0,-0,0.05,0.06,81,0,0,0,,,,,,,32.776669,-117.07058,0.24,471.5,19,2,1.2,0,0.0,-1,0.0,0.0,0,0.0,1.1809
70859,1722833371402,1.181,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70864,1722833371407,1.1811,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70869,1722833371412,1.1811,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70874,1722833371417,1.1812,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70879,1722833371422,1.1813,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70884,1722833371427,1.1814,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70889,1722833371432,1.1815,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70894,1722833371437,1.1816,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,81,0,,0,,,,,,,,,,,,,,,,,,,,,
70899,1722833371442,1.1817,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70904,1722833371447,1.1817,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70909,1722833371452,1.1818,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70914,1722833371457,1.1819,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70919,1722833371462,1.182,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70924,1722833371467,1.1821,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70929,1722833371472,1.1822,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70934,1722833371477,1.1822,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.06,81,0,,0,,,,,,,,,,,,,,,,,,,,,
70939,1722833371482,1.1823,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70944,1722833371487,1.1824,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70949,1722833371492,1.1825,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70954,1722833371497,1.1826,4.537,0.6,1,,,,,,,,,,,,,,0,0,,,,,,,32.776669,-117.07058,0.15,471.5,19,2,1.2,0,0.0,-1,0.0,,0,0.0,1.1826
70959,1722833371502,1.1826,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70964,1722833371507,1.1827,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70969,1722833371512,1.1828,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70974,1722833371517,1.1829,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.06,79,0,,0,,,,,,,,,,,,,,,,,,,,,
70979,1722833371522,1.183,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70984,1722833371527,1.1831,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70989,1722833371532,1.1832,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70994,1722833371537,1.1832,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
70999,1722833371542,1.1833,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71004,1722833371547,1.1834,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71009,1722833371552,1.1835,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71014,1722833371557,1.1836,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,79,0,,0,,,,,,,,,,,,,,,,,,,,,
71019,1722833371562,1.1837,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71024,1722833371567,1.1837,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71029,1722833371572,1.1838,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71034,1722833371577,1.1839,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71039,1722833371582,1.184,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71044,1722833371587,1.1841,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71049,1722833371592,1.1841,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71054,1722833371597,1.1842,4.537,0.6,1,1,1.25,12.02,0.05,-0.02,0.01,0,0,-0,0.05,0.06,80,0,0,0,0,-1886,-20680,-2068,-25,-6364,32.776669,-117.07058,0.07,471.6,19,2,1.2,0,0.0,-1,0.0,0.0,0,0.0,1.1842
71059,1722833371602,1.1843,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71064,1722833371607,1.1844,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71069,1722833371612,1.1845,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71074,1722833371617,1.1846,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71079,1722833371622,1.1846,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71084,1722833371627,1.1847,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71089,1722833371632,1.1848,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71094,1722833371637,1.1849,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,82,0,,0,,,,,,,,,,,,,,,,,,,,,
71099,1722833371642,1.185,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71104,1722833371647,1.1851,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71109,1722833371652,1.1852,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71114,1722833371657,1.1852,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71119,1722833371662,1.1853,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71124,1722833371667,1.1854,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71129,1722833371672,1.1855,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71134,1722833371677,1.1856,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.06,81,0,,0,,,,,,,,,,,,,,,,,,,,,
71139,1722833371682,1.1856,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71144,1722833371687,1.1857,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71149,1722833371692,1.1858,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71154,1722833371697,1.1859,4.364,0.6,1,,,,,,,,,,,,,,0,0,,,,,,,32.776669,-117.07058,0.04,471.7,19,2,1.2,0,0.0,-1,0.0,,0,0.0,1.1859
71159,1722833371702,1.186,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71164,1722833371707,1.1861,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71169,1722833371712,1.1861,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71174,1722833371717,1.1862,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.06,80,0,,0,,,,,,,,,,,,,,,,,,,,,
71179,1722833371722,1.1863,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71184,1722833371727,1.1864,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71189,1722833371732,1.1865,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71194,1722833371737,1.1866,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71199,1722833371742,1.1867,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71204,1722833371747,1.1867,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71209,1722833371752,1.1868,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71214,1722833371757,1.1869,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.06,81,0,,0,,,,,,,,,,,,,,,,,,,,,
71219,1722833371762,1.187,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71224,1722833371767,1.1871,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71229,1722833371772,1.1872,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71234,1722833371777,1.1872,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71239,1722833371782,1.1873,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71244,1722833371787,1.1874,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71249,1722833371794,1.1875,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71254,1722833371799,1.1876,4.364,0.6,1,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,82,0,0,0,,,,,,,32.776669,-117.07058,0.15,471.8,19,2,1.2,0,0.0,-1,0.0,0.0,0,0.0,1.1876
71259,1722833371804,1.1876,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71264,1722833371809,1.1877,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71269,1722833371814,1.1878,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71274,1722833371819,1.1879,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71279,1722833371824,1.188,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71284,1722833371829,1.1881,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71289,1722833371834,1.1882,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71294,1722833371839,1.1882,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,81,0,,0,,,,,,,,,,,,,,,,,,,,,
71299,1722833371844,1.1883,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71304,1722833371849,1.1884,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71309,1722833371854,1.1885,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71314,1722833371859,1.1886,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71319,1722833371864,1.1887,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71324,1722833371869,1.1887,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71329,1722833371874,1.1888,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71334,1722833371879,1.1889,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,80,0,,0,,,,,,,,,,,,,,,,,,,,,
71339,1722833371884,1.189,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71344,1722833371889,1.1891,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71349,1722833371894,1.1891,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71354,1722833371899,1.1892,4.45,0.6,1,,,,,,,,,,,,,,0,0,,,,,,,32.776669,-117.07058,0.18,471.8,19,2,1.2,0,0.0,-1,0.0,,0,0.0,1.1892
71359,1722833371904,1.1893,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71364,1722833371909,1.1894,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71369,1722833371914,1.1895,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71374,1722833371919,1.1896,,,,,,,0.05,-0.01,0.01,0,-0,-0,0.05,0.06,80,0,,0,,,,,,,,,,,,,,,,,,,,,
71379,1722833371924,1.1897,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71384,1722833371929,1.1897,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71389,1722833371934,1.1898,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71394,1722833371939,1.1899,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71399,1722833371944,1.19,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71404,1722833371949,1.1901,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71409,1722833371954,1.1902,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71414,1722833371959,1.1902,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,80,0,,0,,,,,,,,,,,,,,,,,,,,,
71419,1722833371964,1.1903,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71424,1722833371969,1.1904,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71429,1722833371974,1.1905,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71434,1722833371979,1.1906,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71439,1722833371984,1.1906,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71444,1722833371989,1.1907,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71449,1722833371994,1.1908,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71454,1722833371992,1.1909,4.537,0.6,1,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.06,80,0,0,0,,,,,,,32.776669,-117.07058,0.25,471.9,19,2,1.2,0,0.0,-1,0.0,0.0,0,0.0,1.1909
71459,1722833371997,1.191,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71464,1722833372002,1.1911,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71469,1722833372007,1.1911,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71474,1722833372012,1.1912,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71479,1722833372017,1.1913,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71484,1722833372022,1.1914,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71489,1722833372027,1.1915,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71494,1722833372032,1.1916,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.06,79,0,,0,,,,,,,,,,,,,,,,,,,,,
71499,1722833372037,1.1917,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71504,1722833372042,1.1917,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71509,1722833372047,1.1918,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71514,1722833372052,1.1919,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71519,1722833372057,1.192,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71524,1722833372062,1.1921,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71529,1722833372067,1.1922,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
71534,1722833372072,1.1922,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,79,0,,0,,,,,,,,,,,,,,,,,,,,,
